customerID,Segment,BusinessName,tenure,MonthlyCharges,PredictedChurnProbability
3096-IZETN,2,"New, High-Spend, High-Risk",12,78.1,0.6293366534027922
2348-KCJLT,3,"Established, Low-Spend, Low-Risk",44,61.5,0.0332317486810942
8401-EMUWF,1,"Established, High-Spend, Low-Risk",42,69.4,0.1194923207006723
4193-IBKSW,3,"Established, Low-Spend, Low-Risk",72,24.75,0.002914614161967098
5377-NDTOU,1,"Established, High-Spend, Low-Risk",71,91.05,0.011583424645267487
5922-ABDVO,2,"New, High-Spend, High-Risk",19,89.65,0.6455690616590298
2474-LCNUE,2,"New, High-Spend, High-Risk",23,73.65,0.3582167710280025
0839-QNXME,3,"Established, Low-Spend, Low-Risk",30,19.4,0.01701889984759817
3506-OVLKD,3,"Established, Low-Spend, Low-Risk",35,26.2,0.03686679380411192
9172-ANCRX,2,"New, High-Spend, High-Risk",10,98.7,0.6780807312334681
6650-VJONK,4,"New, Low-Spend, High-Risk",1,43.85,0.43064401895600823
2178-PMGCJ,2,"New, High-Spend, High-Risk",22,69.7,0.46421170248851806
7492-TAFJD,4,"New, Low-Spend, High-Risk",7,38.55,0.09130301546626221
2773-MADBQ,3,"Established, Low-Spend, Low-Risk",36,53.1,0.03420925234849861
6016-LVTJQ,3,"Established, Low-Spend, Low-Risk",34,20.65,0.0455416730902309
7860-KSUGX,1,"Established, High-Spend, Low-Risk",72,64.45,0.0071421039691786595
8966-KZXXA,3,"Established, Low-Spend, Low-Risk",36,25.1,0.014746466480086037
6910-HADCM,2,"New, High-Spend, High-Risk",1,76.35,0.627040889185267
4816-LXZYW,2,"New, High-Spend, High-Risk",23,79.15,0.4946271380473146
9606-PBKBQ,2,"New, High-Spend, High-Risk",32,85.0,0.5955757822295811
5149-QYTTU,1,"Established, High-Spend, Low-Risk",71,95.15,0.035378253698182094
2070-XYMFH,2,"New, High-Spend, High-Risk",23,79.35,0.5783344923625113
2085-BOJKI,2,"New, High-Spend, High-Risk",17,96.65,0.4655876445293827
0817-HSUSE,2,"New, High-Spend, High-Risk",1,75.5,0.4452356873861831
5442-PPTJY,4,"New, Low-Spend, High-Risk",12,19.7,0.031200855590930828
1927-QEWMY,3,"Established, Low-Spend, Low-Risk",72,20.5,0.0025447979541170034
1663-MHLHE,4,"New, Low-Spend, High-Risk",1,19.2,0.21989076639586028
5663-QBGIS,1,"Established, High-Spend, Low-Risk",72,98.35,0.11764647457553892
4450-MDZFX,1,"Established, High-Spend, Low-Risk",60,74.35,0.2071355327213382
6701-DHKWQ,3,"Established, Low-Spend, Low-Risk",61,51.35,0.01625022347861038
7554-AKDQF,4,"New, Low-Spend, High-Risk",6,45.65,0.3811020849877156
3536-IQCTX,2,"New, High-Spend, High-Risk",32,85.3,0.5953929981183568
4911-BANWH,2,"New, High-Spend, High-Risk",31,86.55,0.4901721203915314
8496-EJAUI,2,"New, High-Spend, High-Risk",19,73.85,0.4583986145292428
0794-YVSGE,3,"Established, Low-Spend, Low-Risk",72,20.3,0.001963913117808881
5423-BHIXO,4,"New, Low-Spend, High-Risk",32,54.2,0.20342745995270317
6908-VVYHM,1,"Established, High-Spend, Low-Risk",65,90.65,0.27771032544163715
2959-EEXWB,3,"Established, Low-Spend, Low-Risk",45,50.9,0.16677234647392064
1839-UMACK,3,"Established, Low-Spend, Low-Risk",42,25.05,0.02662636576495568
3030-YDNRM,2,"New, High-Spend, High-Risk",8,74.85,0.6624228160705885
7321-KKSDU,3,"Established, Low-Spend, Low-Risk",32,20.5,0.012235683765785281
3402-XRIUO,4,"New, Low-Spend, High-Risk",22,63.55,0.16855765390633293
3132-TVFDZ,3,"Established, Low-Spend, Low-Risk",57,44.85,0.22819821264440926
8286-AFUYI,4,"New, Low-Spend, High-Risk",1,47.95,0.3233897288661812
8080-DDEMJ,4,"New, Low-Spend, High-Risk",1,45.1,0.47328760083288385
8356-WUAOJ,4,"New, Low-Spend, High-Risk",1,45.0,0.43013555855972346
6365-MTGZX,2,"New, High-Spend, High-Risk",24,96.0,0.5019642356524381
1349-WXNGG,4,"New, Low-Spend, High-Risk",1,20.05,0.21759151958373338
8058-DMYRU,1,"Established, High-Spend, Low-Risk",54,90.05,0.39225372682704995
9350-ZXYJC,4,"New, Low-Spend, High-Risk",4,25.3,0.07256677716479398
6990-YNRIO,1,"Established, High-Spend, Low-Risk",65,108.65,0.05306637169142874
8958-JPTRR,3,"Established, Low-Spend, Low-Risk",56,24.3,0.014613830026845218
6959-GQEGV,1,"Established, High-Spend, Low-Risk",45,75.95,0.13847829262032754
3173-WSSUE,3,"Established, Low-Spend, Low-Risk",71,19.7,0.0020706241918385386
1265-HVPZB,1,"Established, High-Spend, Low-Risk",59,66.4,0.029653182901722995
4115-UMJFQ,3,"Established, Low-Spend, Low-Risk",69,35.75,0.02616758053694768
7369-TRPFD,4,"New, Low-Spend, High-Risk",19,18.8,0.05370684183610649
1098-KFQEC,3,"Established, Low-Spend, Low-Risk",55,19.4,0.00433724305277462
7190-XHTWJ,3,"Established, Low-Spend, Low-Risk",38,19.3,0.023089602685134443
0621-TWIEM,4,"New, Low-Spend, High-Risk",10,45.55,0.3352632917194742
3537-RYBHH,1,"Established, High-Spend, Low-Risk",47,67.45,0.10266137896136228
2485-ITVKB,2,"New, High-Spend, High-Risk",2,35.1,0.6304608072311028
3669-OYSJI,4,"New, Low-Spend, High-Risk",1,46.2,0.42154811891639726
1612-EOHDH,4,"New, Low-Spend, High-Risk",1,45.15,0.4231108439089858
6702-OHFWR,2,"New, High-Spend, High-Risk",1,43.3,0.634149619701834
5296-BFCYD,3,"Established, Low-Spend, Low-Risk",46,20.1,0.006600648511798857
4510-PYUSH,3,"Established, Low-Spend, Low-Risk",38,57.15,0.09999723778736572
9359-JANWS,3,"Established, Low-Spend, Low-Risk",65,58.9,0.006288339343084164
7517-SAWMO,2,"New, High-Spend, High-Risk",19,73.2,0.39255588264062025
4143-HHPMK,1,"Established, High-Spend, Low-Risk",52,85.35,0.27517701941691586
3279-DYZQM,3,"Established, Low-Spend, Low-Risk",71,19.45,0.0020836137713230564
7054-LGEQW,4,"New, Low-Spend, High-Risk",1,45.95,0.42002302012539494
0523-VNGTF,3,"Established, Low-Spend, Low-Risk",52,50.5,0.12667903983431275
9575-IWCAZ,4,"New, Low-Spend, High-Risk",6,25.1,0.12766299645973161
7105-MXJLL,4,"New, Low-Spend, High-Risk",26,60.7,0.1708782258498661
7064-FRRSW,1,"Established, High-Spend, Low-Risk",48,99.0,0.34767057281924935
7940-UQQUG,1,"Established, High-Spend, Low-Risk",64,104.4,0.10302030474526008
0923-PNFUB,2,"New, High-Spend, High-Risk",3,83.75,0.6606748113623309
3961-SXAXY,4,"New, Low-Spend, High-Risk",1,44.05,0.4298679844638254
7010-BRBUU,3,"Established, Low-Spend, Low-Risk",72,24.1,0.00292331631879127
3566-HJGPK,4,"New, Low-Spend, High-Risk",1,45.55,0.4240589588813205
3062-ICYZQ,1,"Established, High-Spend, Low-Risk",51,93.8,0.2224019803206358
9938-PRCVK,3,"Established, Low-Spend, Low-Risk",41,19.7,0.008214714671882301
0973-KYVNF,1,"Established, High-Spend, Low-Risk",72,70.65,0.007202599978332911
5129-HHMZC,1,"Established, High-Spend, Low-Risk",43,86.45,0.03533268127273792
9637-CDTKZ,1,"Established, High-Spend, Low-Risk",72,114.1,0.051138474619367165
3946-JEWRQ,1,"Established, High-Spend, Low-Risk",47,95.2,0.34798146479544206
7873-CVMAW,1,"Established, High-Spend, Low-Risk",72,88.55,0.014674909781276942
0463-WZZKO,4,"New, Low-Spend, High-Risk",3,20.75,0.2006985141129333
3494-JCHRQ,2,"New, High-Spend, High-Risk",1,70.05,0.6476735244290885
6474-FVJLC,2,"New, High-Spend, High-Risk",2,86.0,0.7576837346217516
4524-QCSSM,4,"New, Low-Spend, High-Risk",26,44.65,0.24907953525081566
5832-EXGTT,4,"New, Low-Spend, High-Risk",29,60.2,0.14618314508833344
8840-DQLGN,1,"Established, High-Spend, Low-Risk",35,100.5,0.3511970498317092
2039-JONDJ,4,"New, Low-Spend, High-Risk",27,55.45,0.06198634191509617
7217-JYHOQ,4,"New, Low-Spend, High-Risk",24,70.3,0.10624129027211965
6695-FRVEC,3,"Established, Low-Spend, Low-Risk",67,60.4,0.004457914701362429
4547-LYTDD,2,"New, High-Spend, High-Risk",16,72.65,0.6053173143757242
9894-QMIMJ,4,"New, Low-Spend, High-Risk",23,55.8,0.1045303610349409
8069-YQQAJ,4,"New, Low-Spend, High-Risk",14,31.1,0.3842407737662751
6770-XUAGN,4,"New, Low-Spend, High-Risk",1,21.0,0.17795415996339728
4193-ORFCL,4,"New, Low-Spend, High-Risk",1,45.1,0.4707419491207343
1636-NTNCO,2,"New, High-Spend, High-Risk",4,50.95,0.6759256014533817
3466-WAESX,4,"New, Low-Spend, High-Risk",16,69.1,0.24178424287918798
9281-PKKZE,3,"Established, Low-Spend, Low-Risk",46,43.95,0.2746178811082396
3638-VBZTA,1,"Established, High-Spend, Low-Risk",68,86.5,0.01278852683159031
7459-IMVYU,1,"Established, High-Spend, Low-Risk",38,69.95,0.08148803140453735
7776-QWNFX,4,"New, Low-Spend, High-Risk",30,50.4,0.19649580167300434
6689-TCZHQ,2,"New, High-Spend, High-Risk",5,78.95,0.7191195425479416
8563-OYMQY,2,"New, High-Spend, High-Risk",17,90.95,0.537168955500171
0754-EEBDC,4,"New, Low-Spend, High-Risk",4,19.9,0.04420754571366135
5777-ZPQNC,4,"New, Low-Spend, High-Risk",12,20.15,0.07232842921696066
1951-IEYXM,1,"Established, High-Spend, Low-Risk",72,90.6,0.011565891829318057
3318-NMQXL,2,"New, High-Spend, High-Risk",3,92.0,0.7448010460781566
3143-ILDAL,1,"Established, High-Spend, Low-Risk",56,94.45,0.25081697373416073
1022-RKXDR,3,"Established, Low-Spend, Low-Risk",41,24.85,0.027847918499228647
2361-FJWNO,3,"Established, Low-Spend, Low-Risk",40,36.0,0.060236082036102055
2272-UOINI,2,"New, High-Spend, High-Risk",7,78.5,0.27195769765467626
8232-UTFOZ,3,"Established, Low-Spend, Low-Risk",69,19.95,0.00287472717983801
3750-YHRYO,4,"New, Low-Spend, High-Risk",7,20.65,0.07271696436283677
6637-KYRCV,4,"New, Low-Spend, High-Risk",5,30.5,0.4263281603570902
5668-MEISB,1,"Established, High-Spend, Low-Risk",72,106.1,0.02727846063386982
0129-QMPDR,3,"Established, Low-Spend, Low-Risk",44,20.5,0.013941077648263056
7188-CBBBA,1,"Established, High-Spend, Low-Risk",65,95.5,0.14912194786829536
5356-CSVSQ,2,"New, High-Spend, High-Risk",3,64.6,0.45123641173828655
3221-CJMSG,4,"New, Low-Spend, High-Risk",24,51.1,0.16388916017723715
4720-VSTSI,1,"Established, High-Spend, Low-Risk",44,84.8,0.33481622185359167
3219-JQRSL,1,"Established, High-Spend, Low-Risk",72,89.1,0.017817691637469355
2801-NISEI,4,"New, Low-Spend, High-Risk",24,54.95,0.11218072059362541
3946-MHCZW,4,"New, Low-Spend, High-Risk",1,50.9,0.4085007932467817
4623-ZKHLY,4,"New, Low-Spend, High-Risk",22,20.45,0.09763065412107792
6732-VAILE,1,"Established, High-Spend, Low-Risk",70,85.95,0.018218394376355026
8201-AAXCB,4,"New, Low-Spend, High-Risk",25,60.35,0.29787451525579806
7696-CFTAT,3,"Established, Low-Spend, Low-Risk",37,19.8,0.009954961890098302
1845-CSBRZ,2,"New, High-Spend, High-Risk",22,85.35,0.6215384926585239
2123-VSCOT,1,"Established, High-Spend, Low-Risk",59,72.1,0.01938736140886928
6651-AZVTJ,1,"Established, High-Spend, Low-Risk",49,99.8,0.4472056811869913
4566-GOLUK,1,"Established, High-Spend, Low-Risk",47,107.35,0.3743722985503057
2484-DGXPZ,3,"Established, Low-Spend, Low-Risk",31,19.55,0.05286721769317168
2018-QKYGT,2,"New, High-Spend, High-Risk",1,81.05,0.6542906189564408
2792-VPPET,4,"New, Low-Spend, High-Risk",3,20.5,0.20167987450619962
7409-JURKQ,1,"Established, High-Spend, Low-Risk",53,111.8,0.20596275270559447
3247-MHJKM,4,"New, Low-Spend, High-Risk",1,20.2,0.21718757676509345
1964-SVLEA,4,"New, Low-Spend, High-Risk",20,19.7,0.05191477825390104
4587-NUKOX,2,"New, High-Spend, High-Risk",3,79.1,0.47543795532595273
7297-DVYGA,3,"Established, Low-Spend, Low-Risk",51,19.85,0.01263342807031825
2239-CGBUZ,3,"Established, Low-Spend, Low-Risk",51,60.5,0.018482828210798257
0854-UYHZD,4,"New, Low-Spend, High-Risk",13,19.55,0.029528643368251783
7243-LCGGZ,4,"New, Low-Spend, High-Risk",1,20.9,0.21358892187530162
8267-KFGYD,4,"New, Low-Spend, High-Risk",1,21.05,0.17549241284240716
4890-VMUAV,1,"Established, High-Spend, Low-Risk",63,71.5,0.01701190287869264
9261-WDCAF,2,"New, High-Spend, High-Risk",3,54.65,0.47651155774425014
3764-MNMOI,3,"Established, Low-Spend, Low-Risk",46,19.2,0.00832300824339961
7442-YGZFK,2,"New, High-Spend, High-Risk",1,49.8,0.5038322467344257
0420-BWTPW,4,"New, Low-Spend, High-Risk",8,25.5,0.43051309895878803
8229-BUJHX,3,"Established, Low-Spend, Low-Risk",71,20.5,0.0020815531433119637
7449-HVPIV,1,"Established, High-Spend, Low-Risk",55,90.4,0.3220605959047706
5504-WSIUR,1,"Established, High-Spend, Low-Risk",70,90.25,0.06666515260031615
8183-ONMXC,2,"New, High-Spend, High-Risk",2,80.75,0.69508787867391
8466-PZBLH,1,"Established, High-Spend, Low-Risk",67,104.6,0.04976324189780713
9614-RMGHA,1,"Established, High-Spend, Low-Risk",65,91.85,0.2775685429169546
8735-IJJEG,4,"New, Low-Spend, High-Risk",14,50.2,0.29789568398541505
0564-MUUQK,2,"New, High-Spend, High-Risk",20,95.5,0.4757364872126354
5054-IEXZT,2,"New, High-Spend, High-Risk",1,75.35,0.5446544033791456
5834-ASPWA,2,"New, High-Spend, High-Risk",1,75.45,0.7134271662104582
0701-RFGFI,1,"Established, High-Spend, Low-Risk",49,95.4,0.4434294558759939
0019-EFAEP,1,"Established, High-Spend, Low-Risk",72,101.3,0.046432947949577065
5619-PTMIK,3,"Established, Low-Spend, Low-Risk",46,53.1,0.10207628049390391
3737-XBQDD,2,"New, High-Spend, High-Risk",24,84.85,0.48664854037851013
5882-CMAZQ,4,"New, Low-Spend, High-Risk",5,34.25,0.3336735232188827
5846-QFDFI,1,"Established, High-Spend, Low-Risk",33,88.6,0.27718204518052597
4445-KWOKW,3,"Established, Low-Spend, Low-Risk",42,60.15,0.048796883990557725
3511-APPBJ,2,"New, High-Spend, High-Risk",23,99.95,0.3177280450405303
7967-HYCDE,2,"New, High-Spend, High-Risk",8,70.7,0.5861068748464285
2430-RRYUW,3,"Established, Low-Spend, Low-Risk",66,54.8,0.01403451962113629
3948-XHGNA,4,"New, Low-Spend, High-Risk",24,49.55,0.15741579727022598
3723-BFBGR,4,"New, Low-Spend, High-Risk",24,54.8,0.29652199134147506
0565-IYCGT,1,"Established, High-Spend, Low-Risk",69,78.6,0.020253844955872374
5447-WZAFP,1,"Established, High-Spend, Low-Risk",53,100.3,0.20168807070465938
5110-CHOPY,3,"Established, Low-Spend, Low-Risk",60,53.6,0.03221048823604758
5445-UTODQ,2,"New, High-Spend, High-Risk",7,81.1,0.6676481233313976
4425-OWHWB,4,"New, Low-Spend, High-Risk",20,19.35,0.051875326341709806
7892-QVYKW,2,"New, High-Spend, High-Risk",23,85.6,0.5531128805541189
9675-ICXCT,1,"Established, High-Spend, Low-Risk",72,80.8,0.008687589771255366
1024-VRZHF,2,"New, High-Spend, High-Risk",11,74.95,0.6459533535517816
4703-MQYKT,4,"New, Low-Spend, High-Risk",21,19.6,0.025706559891120136
9497-QCMMS,2,"New, High-Spend, High-Risk",1,93.55,0.844368210340291
5692-ICXLW,2,"New, High-Spend, High-Risk",31,90.7,0.5708184375206151
0602-DDUML,1,"Established, High-Spend, Low-Risk",57,69.75,0.016197920506952235
2208-MPXIO,3,"Established, Low-Spend, Low-Risk",45,20.0,0.006807965482998132
1960-UYCNN,2,"New, High-Spend, High-Risk",10,95.25,0.6673849532064583
0348-SDKOL,1,"Established, High-Spend, Low-Risk",58,102.1,0.3589134567396232
3190-FZATL,4,"New, Low-Spend, High-Risk",14,19.95,0.10591639800583949
7336-RLLRH,1,"Established, High-Spend, Low-Risk",27,80.85,0.12777875564078586
4373-MAVJG,2,"New, High-Spend, High-Risk",14,90.9,0.5887120979200021
8901-HJXTF,4,"New, Low-Spend, High-Risk",12,29.2,0.35453630448334555
7710-JSYOA,1,"Established, High-Spend, Low-Risk",69,93.3,0.04195943154110073
5419-KLXBN,2,"New, High-Spend, High-Risk",25,89.15,0.42368207237326266
3424-NMNBO,1,"Established, High-Spend, Low-Risk",58,108.85,0.21233440011802174
9885-MFVSU,3,"Established, Low-Spend, Low-Risk",35,46.35,0.033316547039358206
4514-GFCFI,2,"New, High-Spend, High-Risk",16,84.75,0.7117171329271161
0607-MVMGC,1,"Established, High-Spend, Low-Risk",45,78.75,0.10950421454284948
3365-SAIGS,2,"New, High-Spend, High-Risk",17,83.55,0.5481032638173131
9828-AOQLM,4,"New, Low-Spend, High-Risk",1,45.7,0.36726161163108567
8022-BECSI,4,"New, Low-Spend, High-Risk",22,19.6,0.04729990016925007
8000-REIQB,2,"New, High-Spend, High-Risk",1,69.95,0.688315365126976
9993-LHIEB,1,"Established, High-Spend, Low-Risk",67,67.85,0.00699038152549902
0266-CLZKZ,1,"Established, High-Spend, Low-Risk",67,105.65,0.0693031008501205
7615-ESMYF,2,"New, High-Spend, High-Risk",2,44.6,0.6969425541751254
3858-VOBET,2,"New, High-Spend, High-Risk",23,74.95,0.5392844235817073
7020-OZKXZ,2,"New, High-Spend, High-Risk",9,75.5,0.608445670607149
3977-QCRSL,4,"New, Low-Spend, High-Risk",5,20.15,0.18653812463276917
0017-DINOC,3,"Established, Low-Spend, Low-Risk",54,45.2,0.019780143920421496
1447-PJGGA,1,"Established, High-Spend, Low-Risk",57,95.25,0.11689903055905247
8565-CLBZW,2,"New, High-Spend, High-Risk",24,89.85,0.6059443298612569
9139-WQQDY,1,"Established, High-Spend, Low-Risk",49,100.45,0.25189084804600176
0224-HJAPT,4,"New, Low-Spend, High-Risk",5,47.15,0.4732273417538566
8086-OVPWV,2,"New, High-Spend, High-Risk",2,80.2,0.700075830398496
9430-FRQOC,2,"New, High-Spend, High-Risk",4,87.1,0.513836772958708
7639-OPLNG,1,"Established, High-Spend, Low-Risk",70,79.25,0.008623422807161496
3074-GQWYX,2,"New, High-Spend, High-Risk",5,75.9,0.6820090515784584
1492-QGCLU,1,"Established, High-Spend, Low-Risk",53,85.7,0.09338676664765953
6845-RGTYS,1,"Established, High-Spend, Low-Risk",47,98.75,0.3011746591827379
7328-OWMOM,3,"Established, Low-Spend, Low-Risk",31,20.1,0.024328734317475544
4418-LZMSV,4,"New, Low-Spend, High-Risk",13,61.8,0.16039004311295219
5155-AZQPB,4,"New, Low-Spend, High-Risk",28,49.9,0.21497112852110078
8861-HGGKB,2,"New, High-Spend, High-Risk",10,86.45,0.7027317310339083
1087-GRUYI,3,"Established, Low-Spend, Low-Risk",38,20.4,0.012074911031260191
7065-YUNRY,4,"New, Low-Spend, High-Risk",1,45.3,0.42253141155851104
7694-VLBWQ,1,"Established, High-Spend, Low-Risk",67,104.1,0.20971937538741547
2546-KZAAT,1,"Established, High-Spend, Low-Risk",52,75.4,0.05260108579149453
0181-RITDD,1,"Established, High-Spend, Low-Risk",62,108.15,0.038085466394639535
5989-PGKJB,2,"New, High-Spend, High-Risk",16,86.25,0.5463815450246156
4795-KTRTH,2,"New, High-Spend, High-Risk",5,81.0,0.6895714174370448
8272-ONJLV,2,"New, High-Spend, High-Risk",12,95.7,0.5043517946418099
1488-PBLJN,1,"Established, High-Spend, Low-Risk",72,116.85,0.0413523425575523
0308-GIQJT,1,"Established, High-Spend, Low-Risk",71,105.75,0.15829051837855215
3778-FOAQW,4,"New, Low-Spend, High-Risk",24,20.15,0.043557607605691454
4452-ROHMO,4,"New, Low-Spend, High-Risk",15,19.6,0.03373787531195291
6481-OGDOO,1,"Established, High-Spend, Low-Risk",67,90.6,0.07122396495699569
3090-LETTY,4,"New, Low-Spend, High-Risk",2,60.95,0.2817240621731151
5349-AZPEW,4,"New, Low-Spend, High-Risk",5,25.05,0.4690251757433597
3753-TSEMP,2,"New, High-Spend, High-Risk",15,88.15,0.6861834823445778
8305-VHZBZ,4,"New, Low-Spend, High-Risk",1,20.2,0.21718757676509345
9720-JJJOR,3,"Established, Low-Spend, Low-Risk",41,60.3,0.02971231794036512
8100-HZZLJ,3,"Established, Low-Spend, Low-Risk",43,63.95,0.07795963684966989
8775-ERLNB,2,"New, High-Spend, High-Risk",1,74.3,0.7592720384493448
8309-IEYJD,2,"New, High-Spend, High-Risk",1,70.6,0.6861038033766482
9172-JITSM,2,"New, High-Spend, High-Risk",26,90.8,0.5348446409601341
6298-QDFNH,2,"New, High-Spend, High-Risk",22,79.35,0.5118369886985737
7398-HPYZQ,1,"Established, High-Spend, Low-Risk",71,90.55,0.01547049359765858
3546-GHEAE,4,"New, Low-Spend, High-Risk",7,19.45,0.04862683561456889
7361-YPXFS,4,"New, Low-Spend, High-Risk",28,64.45,0.19444130987871458
6557-BZXLQ,2,"New, High-Spend, High-Risk",16,69.65,0.5639486309770891
2550-QHZGP,4,"New, Low-Spend, High-Risk",7,19.5,0.09058365283540587
7519-JTWQH,1,"Established, High-Spend, Low-Risk",69,110.5,0.0766868137809089
2538-OIMXF,4,"New, Low-Spend, High-Risk",1,24.7,0.5089197871437992
8543-MSDMF,2,"New, High-Spend, High-Risk",3,77.4,0.4051971310423857
9961-JBNMK,2,"New, High-Spend, High-Risk",21,96.8,0.6622639120585796
1170-SASML,1,"Established, High-Spend, Low-Risk",69,85.4,0.1817221746461718
4872-JCVCA,3,"Established, Low-Spend, Low-Risk",71,47.6,0.00601790216886954
5346-BZCHP,3,"Established, Low-Spend, Low-Risk",69,19.4,0.0022673330896238624
2038-LLMLM,1,"Established, High-Spend, Low-Risk",48,103.85,0.4183417582651502
6173-ITPWD,1,"Established, High-Spend, Low-Risk",47,83.35,0.3240933010409225
9734-UYXQI,4,"New, Low-Spend, High-Risk",2,49.4,0.4932822032002539
1216-BGTSP,1,"Established, High-Spend, Low-Risk",45,108.45,0.34708706607336237
4138-NAXED,1,"Established, High-Spend, Low-Risk",51,81.0,0.2805321867921069
2189-UXTKY,2,"New, High-Spend, High-Risk",22,79.2,0.2700242928588314
0744-BIKKF,1,"Established, High-Spend, Low-Risk",72,86.65,0.014692411225269913
7483-IQWIB,2,"New, High-Spend, High-Risk",37,92.95,0.41844994703223803
5248-KWLAR,1,"Established, High-Spend, Low-Risk",71,90.35,0.01191015093176757
4958-GZWIY,4,"New, Low-Spend, High-Risk",7,48.7,0.30971659045168753
7996-MHXLW,3,"Established, Low-Spend, Low-Risk",66,25.15,0.0047640095284300485
7833-PKIHD,1,"Established, High-Spend, Low-Risk",51,76.4,0.03468025424427724
7061-OVMIM,3,"Established, Low-Spend, Low-Risk",30,19.55,0.02655236488921394
5153-RTHKF,2,"New, High-Spend, High-Risk",34,85.35,0.5305832022536028
1852-QSWCD,3,"Established, Low-Spend, Low-Risk",64,24.8,0.004126171970385759
4832-VRBMR,1,"Established, High-Spend, Low-Risk",65,103.15,0.2551717042332955
9079-LWTFD,1,"Established, High-Spend, Low-Risk",47,100.75,0.22871600852773324
6356-ELRKD,2,"New, High-Spend, High-Risk",1,95.6,0.6622918652142973
8624-GIOUT,3,"Established, Low-Spend, Low-Risk",49,59.75,0.07928566697999863
3392-EHMNK,1,"Established, High-Spend, Low-Risk",67,94.1,0.04548235271600537
5986-WWXDV,3,"Established, Low-Spend, Low-Risk",39,19.35,0.017418659191038206
3061-BCKYI,4,"New, Low-Spend, High-Risk",14,19.9,0.13267901183794664
6179-GJPSO,1,"Established, High-Spend, Low-Risk",43,108.15,0.2838734553788399
7901-TBKJX,1,"Established, High-Spend, Low-Risk",56,101.05,0.49636988179982133
7228-PAQPD,4,"New, Low-Spend, High-Risk",14,59.1,0.15494454740363292
3177-LASXD,2,"New, High-Spend, High-Risk",1,71.35,0.6406155067415891
